code,date,close,trailing_return_pct,volume_ratio_vs_avg,pct_below_52w_high,pct_vs_ma25,pct_vs_ma75,pct_vs_ma200,ma25_above_ma75,rsi14,is_52w_high_break,trade_outcome,days_to_outcome,outcome_return_pct
60580,2025-11-06,1110.0,0.990990990990991,0.44580521861227035,9.609120521172638,-2.798696977127048,-1.929601357082266,7.938854097786778,1,24.875621890547265,False,timeout_win,20.0,0.9009009009009009
60780,2025-11-06,1702.0,3.353658536585366,0.7583965330444203,3.569405099150141,1.9234915083718525,4.005410073818173,7.793495023575874,1,57.142857142857146,False,timeout_win,20.0,2.82021151586369
60800,2025-11-06,3100.0,-6.00924499229584,0.7844482561463694,6.202723146747353,-2.1588183310188134,0.19996897033218433,6.235328387107822,1,44.25287356321839,False,timeout_win,20.0,5.161290322580645
60890,2025-11-06,1028.0,-0.8737864077669903,0.5689655172413793,4.014939309056956,0.4377051743004551,3.531623472539283,5.690638975993423,1,55.769230769230774,False,timeout_win,20.0,10.797665369649806
61010,2025-11-06,2674.0,10.341985990935312,0.7895129967134747,7.729468599033816,3.190651868545754,15.338164251207726,35.94444274979918,1,63.51351351351351,False,timeout_win,20.0,9.760658189977562
61130,2025-11-06,1811.0,-2.552960347637154,1.1966242682260393,7.2708653353814645,-2.1197479218687523,-0.17418529787891265,12.370182500717435,1,49.040767386091126,False,timeout_win,20.0,0.46935394809497516
61360,2025-11-06,2220.0,-0.1364566750056857,0.6858199402645427,3.8752976834812727,-0.3250660009698004,6.357835027180327,21.213279406164126,1,50.22488755622188,False,timeout_win,20.0,2.22972972972973
61830,2025-11-06,1304.0,-0.759301442672741,0.4055639349756997,6.790564689063617,0.0890362592490315,-1.3595836527211862,2.33912391745377,0,57.89473684210526,False,timeout_win,20.0,3.2208588957055215
61970,2025-11-06,502.0,-1.1811023622047243,0.7086823560696716,5.639097744360902,-0.32562941783813565,4.705489738027699,9.638106886234082,1,54.285714285714285,False,timeout_win,20.0,8.764940239043826
62010,2025-11-06,17100.0,0.8928571428571428,1.300386991322741,7.742109522524952,2.0651784648442164,3.477906559248667,11.982266200183037,1,76.16279069767442,False,timeout_win,20.0,1.4035087719298245
62090,2025-11-06,3145.0,-2.3474178403755865,1.0441116956697694,2.7820710973724885,0.33178076947617213,6.869554579929586,19.946376913850276,1,52.41935483870967,False,timeout_win,20.0,5.88235294117647
62470,2025-11-06,1410.0,0.1434720229555237,0.5713793993632218,3.754266211604096,2.605152088487844,1.4184193112178862,14.787663175547783,0,62.091503267973856,False,timeout_win,20.0,3.9716312056737593
62500,2025-11-06,2574.0,0.9869719699960521,0.9667788256480736,8.333333333333332,-1.274911400561505,5.458955407332134,9.865954145689766,1,43.95229982964224,False,timeout_win,20.0,4.856254856254856
62720,2025-11-06,1430.0,-0.9715475364330326,0.7760141093474426,4.47561790247161,-0.2538991657598909,2.0757787739485427,8.962758357938853,1,49.152542372881356,False,timeout_win,20.0,2.727272727272727
62870,2025-11-06,2219.0,-0.5863779882724403,0.5734125940344048,6.764705882352941,0.6020709790907369,0.10586529843789165,4.230763810928503,0,52.87610619469027,False,timeout_win,20.0,1.2167643082469581
62940,2025-11-06,2008.0,-0.5448241703813769,0.6595744680851063,7.465437788018433,-1.371370191363122,-0.25697406416404295,2.689461545149095,1,40.97222222222223,False,timeout_win,20.0,3.5358565737051797
63020,2025-11-06,4151.0,15.360853692782925,0.6502009326359222,9.426140082915122,9.052027616355437,18.13242062844588,29.359071145151876,1,67.80397022332505,False,timeout_win,20.0,3.6858588291977834
63280,2025-11-06,4225.0,-6.0606060606060606,3.2374294165098143,9.528907922912206,-3.007346189164371,-0.2847882182642065,9.138439204077256,1,41.75257731958763,False,timeout_win,20.0,1.0650887573964496
63390,2025-11-06,1019.0,-0.9746588693957114,0.8937952577026835,7.110300820419326,-2.117113655575191,3.3594352253824,12.830449826989621,1,42.622950819672134,False,timeout_win,20.0,1.9627085377821394
63490,2025-11-06,1453.0,-5.693717277486911,0.5457754446304929,9.016906700062616,-2.504160180363945,-4.029907266338473,4.954836193166019,0,42.857142857142854,False,timeout_win,20.0,5.161734342739161
63670,2025-11-06,19295.0,-0.6934812760055479,3.0763876459240698,4.5274616526472045,7.414046495056556,4.704418260551845,10.86531831762813,0,68.09290953545232,False,timeout_win,20.0,2.150816273646022
63680,2025-11-06,13045.0,11.488812392426851,1.0414556858645585,7.449450159631075,6.70407512228639,14.003810322828725,45.27656280886583,1,61.52866242038216,False,timeout_win,20.0,1.8014564967420468
63690,2025-11-06,4590.0,0.33185840707964603,0.5832282471626734,4.870466321243523,1.2887280430752854,4.640029180661742,14.276466890323228,1,54.70588235294118,False,timeout_win,20.0,3.7037037037037033
63700,2025-11-06,5724.0,8.85264997087944,0.6531960147766708,4.822081809112072,4.484586515574123,6.639839034205224,9.722014560594392,1,63.9871382636656,False,timeout_win,20.0,14.063591893780572
63710,2025-11-06,2124.0,-2.1891010712622263,0.8600546855580412,8.051948051948052,-1.5006770669090563,-0.89462354888078,9.264036750578088,1,50.40322580645161,False,timeout_win,20.0,4.28436911487759
63760,2025-11-06,1519.0,0.13458950201884254,1.0023896365237077,7.715674362089915,0.8391088451631815,4.474258569777889,18.25290864009154,1,54.27872860635698,False,timeout_win,20.0,1.6458196181698488
63810,2025-11-06,1523.0,-5.685407454200885,0.9672906535207515,7.134146341463414,-1.3882054336847047,-2.8087401936592746,9.254337354151208,0,49.03474903474903,False,timeout_win,20.0,0.8535784635587657
